system:index,B11,B3,B3_20m,B4,B4_20m,B8,B8_20m,CLP,CLP_20m,EPSG,NDSI_20m,NDVI,NDVI_20m,doi,kNDVI,kNDVI_20m,lat,long,name,year,.geo
20160722T213533_20160722T232939_T07WET_5,3417,3592,3545,3757,3716,4442,4381,100,99,32607,0.018385521401896008,0.08354677399682889,0.08212918364826478,204,0.00697995008826459,0.0067451005113839035,69.57483,-138.86305,Phenocam6,2016,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20160723T210022_20160723T210119_T07WET_0,3219,2545,2615,2592,2666,3880,3982,98,99,32607,-0.10353102502571135,0.19901112484548825,0.19795427196149218,205,0.03958473257226261,0.039165849005198615,69.5756,-138.9046,Phenocam1,2016,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
20160723T210022_20160723T210119_T07WET_1,3388,2962,2823,3031,2863,4352,4174,99,99,32607,-0.09096763806150378,0.1789245564133821,0.18630098053147648,205,0.03200306436383384,0.034694125050117715,69.5757,-138.90525,Phenocam2,2016,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20160723T210022_20160723T210119_T07WET_2,4052,3457,3494,3673,3707,4737,4804,100,100,32607,-0.07394646170156374,0.12651605231866825,0.12889202208906123,205,0.016004944684658264,0.01661162513417538,69.57781,-138.91277,Phenocam3,2016,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20160723T210022_20160723T210119_T07WET_3,2986,2541,2568,2539,2562,3643,3680,98,99,32607,-0.07526107310046813,0.17858298285344548,0.17910925985261134,205,0.031881073834638715,0.03206912657098141,69.57515,-138.89453,Phenocam4,2016,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20160723T210022_20160723T210119_T07WET_4,2863,2256,2260,2248,2255,3515,3499,96,96,32607,-0.11770447003708764,0.219850772167274,0.21619742787626,205,0.04829675741420639,0.04670731814219935,69.57651,-138.86711,Phenocam5,2016,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20160723T210022_20160723T210119_T07WET_5,2722,2309,2303,2324,2327,3276,3272,96,96,32607,-0.08338308457711442,0.17,0.1687801393105912,205,0.02889195683075014,0.028479032320239454,69.57483,-138.86305,Phenocam6,2016,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20160723T210119_20160724T002748_T07WET_0,3219,2545,2615,2592,2666,3880,3982,98,99,32607,-0.10353102502571135,0.19901112484548825,0.19795427196149218,205,0.03958473257226261,0.039165849005198615,69.5756,-138.9046,Phenocam1,2016,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
20160723T210119_20160724T002748_T07WET_1,3388,2962,2823,3031,2863,4352,4174,99,99,32607,-0.09096763806150378,0.1789245564133821,0.18630098053147648,205,0.03200306436383384,0.034694125050117715,69.5757,-138.90525,Phenocam2,2016,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20160723T210119_20160724T002748_T07WET_2,4052,3457,3494,3673,3707,4737,4804,100,100,32607,-0.07394646170156374,0.12651605231866825,0.12889202208906123,205,0.016004944684658264,0.01661162513417538,69.57781,-138.91277,Phenocam3,2016,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20160723T210119_20160724T002748_T07WET_3,2986,2541,2568,2539,2562,3643,3680,98,99,32607,-0.07526107310046813,0.17858298285344548,0.17910925985261134,205,0.031881073834638715,0.03206912657098141,69.57515,-138.89453,Phenocam4,2016,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20160723T210119_20160724T002748_T07WET_4,2863,2256,2260,2248,2255,3515,3499,96,96,32607,-0.11770447003708764,0.219850772167274,0.21619742787626,205,0.04829675741420639,0.04670731814219935,69.57651,-138.86711,Phenocam5,2016,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20160723T210119_20160724T002748_T07WET_5,2722,2309,2303,2324,2327,3276,3272,96,96,32607,-0.08338308457711442,0.17,0.1687801393105912,205,0.02889195683075014,0.028479032320239454,69.57483,-138.86305,Phenocam6,2016,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20160729T212532_20160729T212526_T07WET_0,1833,7500,7494,7904,7909,7958,7999,100,100,32607,0.6069475715664201,0.0034043626276635984,0.005657530802112145,211,1.158968490011369E-5,3.2007654765917185E-5,69.5756,-138.9046,Phenocam1,2016,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
20160729T212532_20160729T212526_T07WET_1,1829,7490,7506,7944,7937,8025,8014,100,100,32607,0.6081414033208355,0.00507232763479241,0.004827283555889913,211,2.572850762900172E-5,2.330266652474727E-5,69.5757,-138.90525,Phenocam2,2016,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20160729T212532_20160729T212526_T07WET_2,1968,7693,7700,8149,8169,8275,8257,100,100,32607,0.5928837401737691,0.007671699951290794,0.005357360282478997,211,5.885498007467908E-5,2.8701309188402395E-5,69.57781,-138.91277,Phenocam3,2016,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20160729T212532_20160729T212526_T07WET_3,1762,7420,7407,7820,7793,7896,7891,100,100,32607,0.6156614679899662,0.004835836090608297,0.0062484060188727365,211,2.338531069096681E-5,3.904257775684721E-5,69.57515,-138.89453,Phenocam4,2016,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20160729T212532_20160729T212526_T07WET_4,1838,7467,7467,7898,7902,7970,7945,100,100,32607,0.6049435787211177,0.004537433829089992,0.0027134473401905722,211,2.0588305750461292E-5,7.362796467854243E-6,69.57651,-138.86711,Phenocam5,2016,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20160729T212532_20160729T212526_T07WET_5,1916,7419,7433,7916,7871,7908,7914,100,100,32607,0.5901165900096267,-5.055611729019212E-4,0.0027241051631295534,211,2.5559209954596066E-7,7.420748939652876E-6,69.57483,-138.86305,Phenocam6,2016,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20160729T212532_20160729T232143_T07WET_0,1833,7500,7494,7904,7909,7958,7999,100,100,32607,0.6069475715664201,0.0034043626276635984,0.005657530802112145,211,1.158968490011369E-5,3.2007654765917185E-5,69.5756,-138.9046,Phenocam1,2016,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
20160729T212532_20160729T232143_T07WET_1,1829,7490,7506,7944,7937,8025,8014,100,100,32607,0.6081414033208355,0.00507232763479241,0.004827283555889913,211,2.572850762900172E-5,2.330266652474727E-5,69.5757,-138.90525,Phenocam2,2016,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20160729T212532_20160729T232143_T07WET_2,1968,7693,7700,8149,8169,8275,8257,100,100,32607,0.5928837401737691,0.007671699951290794,0.005357360282478997,211,5.885498007467908E-5,2.8701309188402395E-5,69.57781,-138.91277,Phenocam3,2016,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20160729T212532_20160729T232143_T07WET_3,1762,7420,7407,7820,7793,7896,7891,100,100,32607,0.6156614679899662,0.004835836090608297,0.0062484060188727365,211,2.338531069096681E-5,3.904257775684721E-5,69.57515,-138.89453,Phenocam4,2016,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20160729T212532_20160729T232143_T07WET_4,1838,7467,7467,7898,7902,7970,7945,100,100,32607,0.6049435787211177,0.004537433829089992,0.0027134473401905722,211,2.0588305750461292E-5,7.362796467854243E-6,69.57651,-138.86711,Phenocam5,2016,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20160729T212532_20160729T232143_T07WET_5,1916,7419,7433,7916,7871,7908,7914,100,100,32607,0.5901165900096267,-5.055611729019212E-4,0.0027241051631295534,211,2.5559209954596066E-7,7.420748939652876E-6,69.57483,-138.86305,Phenocam6,2016,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20160802T210547_20160803T001913_T07WET_0,4645,7837,7853,8403,8393,8435,8450,100,100,32607,0.2566810689710354,0.0019004632379142415,0.003384195214629223,215,3.6117605186477778E-6,1.1452777250218593E-5,69.5756,-138.9046,Phenocam1,2016,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
20160802T210547_20160803T001913_T07WET_1,4632,7847,7836,8335,8344,8487,8460,100,100,32607,0.2569778633301251,0.009035786470098681,0.006903118305165437,215,8.164543695180285E-5,4.765304229903976E-5,69.5757,-138.90525,Phenocam2,2016,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20160802T210547_20160803T001913_T07WET_2,5083,7987,7950,8609,8587,8627,8603,100,100,32607,0.21998005064068135,0.0010443258296588536,9.307737056428156E-4,215,1.0906164384922205E-6,8.663396911158421E-7,69.57781,-138.91277,Phenocam3,2016,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20160802T210547_20160803T001913_T07WET_3,4649,7843,7852,8325,8330,8556,8551,100,100,32607,0.2562195024398048,0.01368402345832593,0.013091641490433032,215,1.872524958194385E-4,1.71391075235829E-4,69.57515,-138.89453,Phenocam4,2016,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20160802T210547_20160803T001913_T07WET_4,4520,7554,7574,8186,8186,8004,8009,100,100,32607,0.252521911691748,-0.011241507103150092,-0.010929299166409386,215,1.2637148127746692E-4,1.1944957970076665E-4,69.57651,-138.86711,Phenocam5,2016,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20160802T210547_20160803T001913_T07WET_5,5024,8108,8097,8716,8728,8606,8675,100,100,32607,0.23420471000685925,-0.006350305969287611,-0.003045451933574671,215,4.0326385881710035E-5,9.274777479447757E-6,69.57483,-138.86305,Phenocam6,2016,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20160802T210552_20160802T210547_T07WET_0,4645,7837,7853,8403,8393,8435,8450,100,100,32607,0.2566810689710354,0.0019004632379142415,0.003384195214629223,215,3.6117605186477778E-6,1.1452777250218593E-5,69.5756,-138.9046,Phenocam1,2016,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
20160802T210552_20160802T210547_T07WET_1,4632,7847,7836,8335,8344,8487,8460,100,100,32607,0.2569778633301251,0.009035786470098681,0.006903118305165437,215,8.164543695180285E-5,4.765304229903976E-5,69.5757,-138.90525,Phenocam2,2016,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20160802T210552_20160802T210547_T07WET_2,5083,7987,7950,8609,8587,8627,8603,100,100,32607,0.21998005064068135,0.0010443258296588536,9.307737056428156E-4,215,1.0906164384922205E-6,8.663396911158421E-7,69.57781,-138.91277,Phenocam3,2016,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20160802T210552_20160802T210547_T07WET_3,4649,7843,7852,8325,8330,8556,8551,100,100,32607,0.2562195024398048,0.01368402345832593,0.013091641490433032,215,1.872524958194385E-4,1.71391075235829E-4,69.57515,-138.89453,Phenocam4,2016,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20160802T210552_20160802T210547_T07WET_4,4520,7554,7574,8186,8186,8004,8009,100,100,32607,0.252521911691748,-0.011241507103150092,-0.010929299166409386,215,1.2637148127746692E-4,1.1944957970076665E-4,69.57651,-138.86711,Phenocam5,2016,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20160802T210552_20160802T210547_T07WET_5,5024,8108,8097,8716,8728,8606,8675,100,100,32607,0.23420471000685925,-0.006350305969287611,-0.003045451933574671,215,4.0326385881710035E-5,9.274777479447757E-6,69.57483,-138.86305,Phenocam6,2016,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20160805T211522_20160805T211517_T07WET_0,1942,931,928,670,664,3021,3117,8,9,32607,-0.3533101045296167,0.6369547548089949,0.6487701666225866,218,0.38482518855939163,0.3976906601216586,69.5756,-138.9046,Phenocam1,2016,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
20160805T211522_20160805T211517_T07WET_1,1962,966,948,694,679,3183,3120,9,8,32607,-0.34845360824742266,0.6419912303327315,0.6425375098710187,218,0.39029901771859515,0.3908936724401748,69.5757,-138.90525,Phenocam2,2016,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20160805T211522_20160805T211517_T07WET_2,2296,972,971,792,784,3069,3054,10,10,32607,-0.40557086011631466,0.5897435897435898,0.5914538822303282,218,0.33442081034400684,0.3362138567888477,69.57781,-138.91277,Phenocam3,2016,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20160805T211522_20160805T211517_T07WET_3,1793,871,942,581,634,2463,2968,10,8,32607,-0.31115173674588664,0.6182654402102497,0.6479733481399222,218,0.3646617364048611,0.3968204532914431,69.57515,-138.89453,Phenocam4,2016,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20160805T211522_20160805T211517_T07WET_4,1970,894,893,640,653,2842,2826,6,7,32607,-0.37617883339154734,0.6323951751866743,0.6246047714860592,218,0.3798836388415775,0.37147326030558553,69.57651,-138.86711,Phenocam5,2016,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20160805T211522_20160805T211517_T07WET_5,2284,944,952,772,765,2904,2879,7,7,32607,-0.411619283065513,0.5799782372143635,0.5801317233809001,218,0.3242370942481612,0.3243964263977108,69.57483,-138.86305,Phenocam6,2016,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20160805T211522_20160805T230815_T07WET_0,1942,931,928,670,664,3021,3117,8,9,32607,-0.3533101045296167,0.6369547548089949,0.6487701666225866,218,0.38482518855939163,0.3976906601216586,69.5756,-138.9046,Phenocam1,2016,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
20160805T211522_20160805T230815_T07WET_1,1962,966,948,694,679,3183,3120,9,8,32607,-0.34845360824742266,0.6419912303327315,0.6425375098710187,218,0.39029901771859515,0.3908936724401748,69.5757,-138.90525,Phenocam2,2016,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20160805T211522_20160805T230815_T07WET_2,2296,972,971,792,784,3069,3054,10,10,32607,-0.40557086011631466,0.5897435897435898,0.5914538822303282,218,0.33442081034400684,0.3362138567888477,69.57781,-138.91277,Phenocam3,2016,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20160805T211522_20160805T230815_T07WET_3,1793,871,942,581,634,2463,2968,10,8,32607,-0.31115173674588664,0.6182654402102497,0.6479733481399222,218,0.3646617364048611,0.3968204532914431,69.57515,-138.89453,Phenocam4,2016,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20160805T211522_20160805T230815_T07WET_4,1970,894,893,640,653,2842,2826,6,7,32607,-0.37617883339154734,0.6323951751866743,0.6246047714860592,218,0.3798836388415775,0.37147326030558553,69.57651,-138.86711,Phenocam5,2016,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20160805T211522_20160805T230815_T07WET_5,2284,944,952,772,765,2904,2879,7,7,32607,-0.411619283065513,0.5799782372143635,0.5801317233809001,218,0.3242370942481612,0.3243964263977108,69.57483,-138.86305,Phenocam6,2016,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20160811T213532_20160811T213532_T07WET_0,3248,4216,4209,4404,4397,4538,4548,100,100,32607,0.12887220061687005,0.014985461865354507,0.01688093907210732,224,2.2456406354314564E-4,2.849660962425777E-4,69.5756,-138.9046,Phenocam1,2016,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
20160811T213532_20160811T213532_T07WET_1,3290,4224,4221,4378,4370,4487,4487,100,100,32607,0.1239515377446412,0.012295544275239706,0.013209890482104551,224,1.5118040787261115E-4,1.7450120477797014E-4,69.5757,-138.90525,Phenocam2,2016,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20160811T213532_20160811T213532_T07WET_2,3329,4098,4074,4232,4220,4456,4431,100,100,32607,0.1006348777522626,0.02578268876611418,0.024390243902439025,224,6.647469420956087E-4,5.948839274465754E-4,69.57781,-138.91277,Phenocam3,2016,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20160811T213532_20160811T213532_T07WET_3,3466,4483,4502,4709,4701,4869,4857,100,100,32607,0.13002008032128515,0.016704948841094174,0.016321406151914627,224,2.790553085400542E-4,2.6638829247454355E-4,69.57515,-138.89453,Phenocam4,2016,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20160811T213532_20160811T213532_T07WET_4,3446,4194,4176,4361,4359,4450,4455,100,100,32607,0.09577538703752296,0.010101010101010102,0.010891763104152484,224,1.0203040470665568E-4,1.1863050296047391E-4,69.57651,-138.86711,Phenocam5,2016,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20160811T213532_20160811T213532_T07WET_5,3524,4275,4268,4370,4389,4597,4591,100,100,32607,0.09548254620123203,0.02531504405040705,0.02249443207126949,224,6.4085136754351E-4,5.059994310243577E-4,69.57483,-138.86305,Phenocam6,2016,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20160811T213532_20160811T232449_T07WET_0,3248,4216,4209,4404,4397,4538,4548,100,100,32607,0.12887220061687005,0.014985461865354507,0.01688093907210732,224,2.2456406354314564E-4,2.849660962425777E-4,69.5756,-138.9046,Phenocam1,2016,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
20160811T213532_20160811T232449_T07WET_1,3290,4224,4221,4378,4370,4487,4487,100,100,32607,0.1239515377446412,0.012295544275239706,0.013209890482104551,224,1.5118040787261115E-4,1.7450120477797014E-4,69.5757,-138.90525,Phenocam2,2016,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20160811T213532_20160811T232449_T07WET_2,3329,4098,4074,4232,4220,4456,4431,100,100,32607,0.1006348777522626,0.02578268876611418,0.024390243902439025,224,6.647469420956087E-4,5.948839274465754E-4,69.57781,-138.91277,Phenocam3,2016,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20160811T213532_20160811T232449_T07WET_3,3466,4483,4502,4709,4701,4869,4857,100,100,32607,0.13002008032128515,0.016704948841094174,0.016321406151914627,224,2.790553085400542E-4,2.6638829247454355E-4,69.57515,-138.89453,Phenocam4,2016,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20160811T213532_20160811T232449_T07WET_4,3446,4194,4176,4361,4359,4450,4455,100,100,32607,0.09577538703752296,0.010101010101010102,0.010891763104152484,224,1.0203040470665568E-4,1.1863050296047391E-4,69.57651,-138.86711,Phenocam5,2016,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20160811T213532_20160811T232449_T07WET_5,3524,4275,4268,4370,4389,4597,4591,100,100,32607,0.09548254620123203,0.02531504405040705,0.02249443207126949,224,6.4085136754351E-4,5.059994310243577E-4,69.57483,-138.86305,Phenocam6,2016,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20160812T210022_20160812T210216_T07WET_0,4360,4943,4987,5017,5120,5394,5472,99,100,32607,0.06708034663528405,0.036211699164345405,0.03323262839879154,225,0.001311286404794844,0.001104407141271136,69.5756,-138.9046,Phenocam1,2016,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
20160812T210022_20160812T210216_T07WET_1,4274,4951,4933,4946,4930,5630,5499,100,100,32607,0.07157597480178125,0.06467473524962178,0.05455940166842459,225,0.004182796985572502,0.002976719518272347,69.5757,-138.90525,Phenocam2,2016,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20160812T210022_20160812T210216_T07WET_2,5361,5098,5086,5612,5578,5392,5390,100,100,32607,-0.026323346415238823,-0.019992729916394038,-0.017140773158278628,225,3.9970922822303145E-4,2.938060960095859E-4,69.57781,-138.91277,Phenocam3,2016,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20160812T210022_20160812T210216_T07WET_3,4636,4751,4821,4921,4999,5184,5220,99,100,32607,0.019562229036692396,0.026026719445818903,0.021626382229180938,225,6.773900215029004E-4,4.677003742204678E-4,69.57515,-138.89453,Phenocam4,2016,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
